id,num1,num2,num3,num4,num5
6057,18,81,16,15,74
6058,34,35,22,29,19
6059,53,97,39,44,28
6060,15,80,91,41,28
6061,49,98,3,4,95
6062,100,18,40,65,13
6063,60,63,71,99,12
6064,11,38,21,61,94
6065,65,84,64,70,55
6066,53,68,38,26,97
6067,70,81,93,14,3
6068,87,78,58,30,71
6069,69,52,15,6,91
6070,29,87,89,40,67
6071,82,32,86,68,11
6072,85,83,78,71,13
6073,46,50,39,5,3
6074,25,41,25,75,56
6075,21,100,77,66,4
6076,32,43,56,42,42
6077,48,26,75,56,6
6078,72,72,31,19,51
6079,6,83,83,99,100
6080,18,46,5,39,68
6081,99,49,16,68,22
6082,70,73,96,87,38
6083,17,85,22,71,46
6084,43,36,22,40,23
6085,7,55,44,41,29
6086,49,42,59,42,43
6087,19,57,90,60,17
6088,87,81,46,87,53
6089,10,21,92,25,9
6090,54,44,81,89,90
6091,77,28,40,46,88
6092,97,92,49,8,97
6093,81,49,90,81,48
6094,47,82,38,82,98
6095,91,98,91,95,83
6096,85,99,59,16,98
6097,26,82,70,30,86
6098,75,1,72,6,69
6099,71,36,76,87,97
6100,73,79,71,48,89
6101,53,65,27,32,19
6102,50,59,3,39,33
6103,89,34,13,10,14
6104,97,42,82,14,16
6105,96,48,2,71,72
6106,66,48,53,86,55
6107,90,13,64,19,31
6108,58,49,72,46,72
6109,88,50,16,71,21
6110,63,31,59,84,84
6111,7,40,67,85,35
6112,63,100,100,19,81
6113,25,49,41,52,8
6114,83,40,62,93,79
6115,7,100,69,82,73
6116,42,74,98,22,20
6117,50,36,92,68,96
6118,90,27,3,3,46
6119,44,30,90,13,17
6120,73,47,4,85,97
6121,89,24,83,68,3
6122,5,51,48,11,68
6123,16,32,99,37,92
6124,17,5,55,39,47
6125,27,20,6,77,64
6126,91,8,67,23,96
6127,94,94,34,72,57
6128,82,86,90,35,23
6129,15,84,73,81,82
6130,28,68,46,96,37
6131,44,68,50,44,31
6132,8,64,8,54,30
6133,61,83,34,75,31
6134,93,29,93,36,44
6135,37,1,69,34,25
6136,3,71,85,87,51
6137,41,46,5,86,37
6138,25,26,28,54,64
6139,83,22,58,41,28
6140,24,97,75,74,84
6141,40,8,97,43,85
6142,82,61,88,41,66
6143,54,51,16,57,45
6144,98,27,59,89,2
6145,11,26,37,15,1
6146,69,40,54,96,14
6147,88,64,48,80,60
6148,70,97,51,61,75
6149,32,97,36,16,94
6150,20,21,25,50,66
6151,99,83,32,72,38
6152,30,59,85,15,49
6153,97,45,71,18,77
6154,33,74,48,88,11
6155,36,9,11,90,65
6156,52,52,46,22,77
6157,18,74,9,13,36
6158,30,54,46,25,89
6159,61,10,45,78,64
6160,86,58,39,46,29
6161,40,14,17,98,14
6162,94,12,84,98,7
6163,9,73,76,43,98
6164,13,40,3,5,64
6165,22,65,4,32,26
6166,87,90,48,42,78
6167,69,67,58,46,60
6168,38,28,83,28,13
6169,5,93,62,10,92
6170,87,65,74,12,81
6171,98,34,79,6,27
6172,11,82,5,27,21
6173,83,90,33,47,66
6174,39,92,24,87,81
6175,50,85,77,67,31
6176,76,86,8,84,13
6177,30,71,77,39,39
6178,57,26,73,65,37
6179,39,26,56,69,13
6180,78,13,17,54,55
6181,80,78,9,95,81
6182,8,84,37,66,71
6183,15,91,46,34,89
6184,2,5,96,23,31
6185,89,10,31,88,38
6186,40,34,2,49,9
6187,16,40,42,41,60
6188,21,35,44,30,41
6189,89,16,87,44,2
6190,48,44,57,74,9
6191,97,36,81,12,69
6192,7,38,99,91,89
6193,65,22,80,51,10
6194,67,6,27,93,37
6195,30,31,18,8,43
6196,14,15,75,58,93
6197,84,87,20,86,79
6198,45,79,97,3,16
6199,47,99,25,27,77
6200,4,39,89,94,36
6201,78,92,43,87,92
6202,38,53,38,90,99
6203,72,66,95,66,72
6204,25,66,69,2,26
6205,48,84,27,69,91
6206,91,97,11,54,55
6207,66,63,26,98,23
6208,40,63,14,24,45
6209,31,33,96,17,57
6210,33,63,66,19,60
6211,71,60,9,21,59
6212,4,26,97,99,58
6213,8,21,100,18,67
6214,16,47,28,67,74
6215,38,73,22,27,98
6216,20,44,6,64,39
6217,72,85,6,34,85
6218,85,72,29,25,33
6219,5,80,90,90,22
6220,16,80,87,93,55
6221,20,17,5,82,57
6222,52,54,74,54,32
6223,79,73,26,54,95
6224,85,73,93,33,100
6225,23,26,39,72,17
6226,66,27,96,45,65
6227,72,46,72,17,86
6228,17,73,93,21,85
6229,18,28,34,42,66
6230,73,75,68,89,2
6231,74,90,92,27,56
6232,85,79,13,17,16
6233,27,61,17,27,22
6234,5,100,23,1,81
6235,50,45,74,55,9
6236,67,39,62,25,24
6237,87,79,94,67,4
6238,28,73,5,100,69
6239,76,100,87,89,23
6240,9,27,76,37,89
6241,19,29,50,99,95
6242,43,78,35,89,60
6243,93,4,83,73,60
6244,22,80,81,75,53
6245,18,29,64,19,44
6246,82,88,76,7,41
6247,63,38,58,86,45
6248,82,62,2,67,60
6249,49,94,96,19,45
6250,95,17,12,22,67
6251,57,41,24,51,98
6252,47,60,20,74,68
6253,36,58,93,36,46
6254,34,11,32,96,69
6255,97,4,100,7,88
6256,100,46,82,89,54
6257,28,70,59,47,43
6258,25,29,46,88,15
6259,17,57,15,16,24
6260,24,68,69,8,51
6261,27,28,76,78,50
6262,75,8,4,22,14
6263,24,54,75,7,15
6264,78,65,65,99,11
6265,82,18,9,9,89
6266,28,97,6,14,96
6267,26,40,40,69,23
6268,30,79,51,82,1
6269,48,18,63,83,75
6270,45,40,98,73,11
6271,87,4,88,22,77
6272,36,47,51,85,84
6273,95,29,19,83,78
6274,24,57,96,37,18
6275,10,78,37,21,81
6276,80,89,23,82,85
6277,82,25,80,54,41
6278,86,3,25,33,69
6279,7,41,41,8,67
6280,91,41,92,57,54
6281,82,55,64,94,82
6282,22,29,38,51,56
6283,39,85,58,6,35
6284,11,8,54,29,70
6285,22,66,72,35,74
6286,39,74,30,62,5
6287,12,86,76,5,98
6288,85,8,33,90,23
6289,92,13,65,46,69
6290,7,100,86,52,32
6291,67,58,4,89,14
6292,95,57,92,31,84
6293,52,39,51,62,49
6294,56,2,57,72,90
6295,32,76,100,60,85
6296,97,58,25,22,66
6297,31,3,51,24,44
6298,2,83,19,52,81
6299,39,82,61,16,38
6300,4,15,21,17,72
6301,28,91,39,52,62
6302,66,74,88,97,83
6303,35,39,41,65,20
6304,21,40,94,56,12
6305,77,81,21,67,99
6306,86,54,27,40,47
6307,19,40,17,20,4
6308,18,24,19,52,11
6309,98,58,63,1,62
6310,38,27,11,62,55
6311,9,85,79,5,15
6312,64,33,78,98,72
6313,91,8,73,55,75
6314,96,10,11,32,97
6315,36,94,25,17,50
6316,85,54,48,74,71
6317,94,96,1,33,65
6318,7,50,84,32,72
6319,4,81,91,61,27
6320,10,46,71,12,24
6321,68,64,40,56,89
6322,25,52,43,62,14
6323,72,4,70,24,50
6324,26,58,74,87,10
6325,18,21,68,56,5
6326,5,81,4,89,64
6327,36,39,1,55,80
6328,92,68,33,52,73
6329,51,76,69,75,41
6330,70,55,35,8,30
6331,21,40,53,25,87
6332,47,31,88,64,81
6333,97,95,9,63,67
6334,8,54,85,32,13
6335,41,47,83,36,1
6336,78,22,94,46,93
6337,18,9,63,22,45
6338,90,11,19,86,56
6339,13,81,56,95,20
6340,89,74,75,4,70
6341,98,37,83,82,58
6342,91,15,37,89,12
6343,52,64,15,11,91
6344,21,50,54,95,77
6345,73,90,37,41,93
6346,85,68,16,78,91
6347,78,66,12,71,17
6348,59,91,66,46,48
6349,33,6,39,27,20
6350,75,18,30,20,51
6351,91,19,73,51,62
6352,11,34,10,60,95
6353,80,23,15,50,18
6354,89,71,87,48,66
6355,35,49,13,8,84
6356,31,9,91,23,13
6357,28,66,23,66,63
6358,12,17,98,81,23
6359,32,84,69,12,42
6360,15,45,87,1,77
6361,83,2,86,6,96
6362,100,1,8,60,68
6363,19,81,30,15,99
6364,25,48,99,16,25
6365,93,62,78,41,4
6366,26,17,97,16,46
6367,44,4,60,78,14
6368,73,2,100,15,38
6369,71,39,85,55,43
6370,48,93,15,65,28
6371,8,27,98,32,84
6372,68,17,28,32,38
6373,100,88,86,22,45
6374,87,48,37,27,49
6375,25,14,11,5,32
6376,61,3,28,81,34
6377,74,43,23,19,19
6378,74,30,27,31,77
6379,55,80,70,9,43
6380,21,69,60,22,54
6381,94,46,80,47,35
6382,14,44,15,58,40
6383,18,62,70,56,99
6384,5,80,73,49,85
6385,31,31,38,71,70
6386,48,30,82,56,2
6387,91,31,61,66,25
6388,93,73,44,99,13
6389,6,67,75,8,39
6390,97,46,35,5,44
6391,79,78,19,80,21
6392,90,79,58,4,9
6393,66,66,12,90,51
6394,86,91,54,17,54
6395,10,49,37,18,65
6396,8,67,22,89,23
6397,38,46,52,21,43
6398,63,70,54,21,24
6399,48,57,42,10,55
6400,9,97,83,31,97
6401,52,12,51,43,14
6402,57,94,29,75,3
6403,38,46,58,86,76
6404,22,53,64,71,85
6405,9,17,8,81,95
6406,12,73,66,39,93
6407,35,19,67,78,94
6408,13,95,41,15,94
6409,43,4,41,28,14
6410,20,99,56,23,20
6411,41,66,23,50,7
6412,41,1,10,40,79
6413,33,84,27,59,64
6414,2,99,69,21,99
6415,21,15,87,19,97
6416,40,4,66,98,4
6417,45,75,17,42,17
6418,1,96,77,70,52
6419,90,1,82,29,2
6420,85,72,94,27,40
6421,34,2,51,69,24
6422,52,78,76,18,86
6423,32,87,44,64,34
6424,96,92,12,52,8
6425,12,8,33,48,33
6426,41,16,38,92,33
6427,96,49,68,81,32
6428,87,98,88,67,88
6429,25,32,100,30,5
6430,51,86,6,29,5
6431,56,92,57,70,44
6432,8,69,5,21,75
6433,86,90,19,16,93
6434,31,25,91,56,60
6435,55,17,34,81,25
6436,20,68,36,17,72
6437,8,75,65,5,35
6438,29,52,59,5,99
6439,84,95,21,78,3
6440,61,46,29,12,62
6441,55,5,86,76,49
6442,24,20,20,51,93
6443,79,80,38,77,46
6444,64,7,36,81,10
6445,80,26,6,56,25
6446,61,24,43,60,72
6447,82,47,59,82,17
6448,99,31,7,52,66
6449,54,37,11,100,43
6450,24,87,22,40,81
6451,89,11,30,85,17
6452,53,65,78,98,32
6453,34,28,24,21,48
6454,75,51,87,51,41
6455,15,78,77,84,53
6456,38,11,84,87,57
6457,61,85,68,6,16
6458,3,81,24,70,89
6459,39,81,70,48,5
6460,10,97,30,26,51
6461,92,85,34,9,3
6462,54,96,17,60,41
6463,55,45,22,16,93
6464,70,67,52,79,45
6465,2,50,65,47,1
6466,43,15,14,66,66
6467,8,80,79,99,89
6468,83,34,8,61,34
6469,88,92,68,98,18
6470,55,9,85,6,60
6471,25,10,77,47,40
6472,65,99,37,32,25
6473,31,19,47,62,55
6474,52,48,56,65,42
6475,56,4,99,37,38
6476,87,89,64,89,55
6477,11,69,45,100,69
6478,89,32,73,91,52
6479,99,91,85,70,92
6480,52,76,90,54,96
6481,44,6,57,53,4
6482,40,14,61,79,52
6483,95,45,15,32,62
6484,23,89,41,36,77
6485,15,86,13,92,35
6486,88,2,28,96,62
6487,60,83,99,44,23
6488,52,42,60,39,57
6489,19,35,12,67,76
6490,69,10,38,60,39
6491,14,33,3,11,72
6492,8,91,79,47,93
6493,27,82,7,46,94
6494,91,92,67,69,7
6495,74,46,50,40,63
6496,7,31,6,73,44
6497,72,76,86,60,42
6498,99,55,78,81,26
6499,73,24,93,14,60
6500,20,77,54,13,34
6501,32,13,15,94,15
6502,90,51,80,38,81
6503,21,44,32,99,53
6504,59,94,79,18,25
6505,23,63,88,58,2
6506,34,2,44,97,42
6507,99,100,87,9,58
6508,18,12,93,48,44
6509,88,58,52,14,65
6510,92,14,34,38,55
6511,91,32,14,54,73
6512,54,61,28,87,83
6513,20,92,54,58,24
6514,23,62,91,14,59
6515,57,36,82,91,16
6516,18,41,58,53,76
6517,73,42,55,42,22
6518,42,34,14,73,17
6519,60,33,95,77,47
6520,12,35,48,60,51
6521,89,28,57,88,87
6522,89,53,53,47,67
6523,14,39,35,24,14
6524,92,100,23,96,10
6525,68,30,96,62,67
6526,78,4,70,5,20
6527,53,37,77,96,93
6528,45,73,31,75,64
6529,92,81,40,36,67
6530,67,82,66,54,67
6531,81,19,83,11,27
6532,96,80,59,16,74
6533,26,71,1,99,95
6534,40,23,87,7,35
6535,84,62,76,32,14
6536,36,30,12,30,96
6537,48,3,91,5,80
6538,74,41,87,80,89
6539,44,70,93,37,1
6540,28,62,17,68,1
6541,8,26,51,9,90
6542,19,85,30,58,49
6543,71,61,71,94,1
6544,82,56,54,60,83
6545,63,23,42,61,24
6546,20,45,14,28,98
6547,31,79,10,16,66
6548,15,15,26,22,20
6549,37,95,78,48,58
6550,90,16,36,82,7
6551,63,3,89,17,62
6552,4,28,14,72,15
6553,9,83,50,81,10
6554,33,2,82,40,18
6555,59,28,34,28,97
6556,2,73,34,45,6
6557,37,26,63,62,93
6558,58,51,68,2,84
6559,66,71,21,61,29
6560,85,59,92,10,4
6561,14,2,40,1,54
6562,50,83,26,87,68
6563,38,68,90,73,2
6564,20,60,60,27,66
6565,31,7,86,37,33
6566,97,56,24,19,57
6567,92,32,15,29,42
6568,16,31,76,4,34
6569,71,11,56,46,74
6570,30,85,65,11,99
6571,64,2,10,90,47
6572,3,8,63,41,92
6573,76,66,59,10,97
6574,14,4,27,19,75
6575,31,39,18,35,39
6576,92,14,29,66,37
6577,2,39,41,38,35
6578,56,13,43,79,96
6579,67,83,10,1,33
6580,8,49,56,66,90
6581,28,89,78,88,35
6582,53,68,9,91,97
6583,20,41,55,86,61
6584,89,83,59,57,68
6585,42,58,26,73,31
6586,46,33,6,60,8
6587,95,53,43,40,88
6588,66,18,30,75,98
6589,36,64,24,9,56
6590,52,32,48,99,35
6591,58,25,59,38,44
6592,55,12,29,74,35
6593,54,40,61,75,51
6594,40,20,29,53,30
6595,47,39,19,19,56
6596,47,75,91,72,75
6597,81,75,86,72,64
6598,5,30,14,64,20
6599,30,78,52,98,59
6600,26,81,73,95,31
6601,64,84,41,26,27
6602,17,10,94,73,22
6603,9,26,59,49,80
6604,85,82,42,58,93
6605,81,5,84,88,20
6606,41,72,64,76,60
6607,31,86,74,60,96
6608,54,31,62,78,98
6609,83,87,10,61,12
6610,6,14,39,70,8
6611,19,50,63,74,2
6612,13,17,65,98,22
6613,44,93,79,95,51
6614,39,99,43,6,76
6615,12,24,72,81,5
6616,24,8,13,83,9
6617,10,17,16,66,93
6618,97,67,100,81,62
6619,30,6,2,78,42
6620,72,77,43,47,57
6621,84,37,65,53,9
6622,3,84,75,83,99
6623,87,15,92,13,60
6624,38,23,16,57,21
6625,66,60,70,92,87
6626,72,55,80,1,46
6627,79,49,52,96,8
6628,34,53,74,83,84
6629,73,38,70,47,61
6630,92,34,85,7,74
6631,21,6,5,1,71
6632,2,28,89,39,14
6633,89,54,65,74,50
6634,5,21,98,47,13
6635,38,66,51,36,91
6636,87,3,19,60,46
6637,26,30,92,83,78
6638,88,69,68,40,82
6639,28,75,55,20,48
6640,64,83,57,13,21
6641,91,83,16,17,69
6642,79,60,56,40,53
6643,80,89,31,10,48
6644,61,73,50,35,38
6645,56,22,48,71,86
6646,83,51,34,7,70
6647,50,65,47,50,90
6648,16,22,99,87,100
6649,19,72,78,38,69
6650,52,20,44,67,18
6651,50,93,86,47,65
6652,45,41,24,100,92
6653,32,90,15,7,12
6654,28,78,79,20,28
6655,56,51,98,94,32
6656,72,53,25,68,63
6657,76,99,25,63,53
6658,94,13,52,9,44
6659,6,14,90,41,44
6660,55,95,69,64,24
6661,82,9,84,54,37
6662,99,37,29,77,43
6663,48,27,84,96,84
6664,94,64,61,24,92
6665,49,82,98,51,75
6666,36,80,75,89,81
6667,37,1,73,16,77
6668,59,55,68,21,4
6669,6,30,87,22,45
6670,89,37,85,65,83
6671,53,26,13,5,47
6672,12,82,32,38,88
6673,91,46,87,30,100
6674,3,38,65,16,99
6675,26,6,48,72,95
6676,38,76,11,94,10
6677,57,91,6,2,3
6678,12,33,87,55,39
6679,82,42,88,68,35
6680,1,23,16,93,14
6681,83,46,38,32,78
6682,54,21,78,42,98
6683,78,4,57,8,69
6684,23,3,9,84,20
6685,12,16,1,81,74
6686,47,41,87,69,60
6687,6,86,38,98,70
6688,58,33,39,68,16
6689,75,54,15,26,28
6690,28,85,89,62,61
6691,36,46,68,42,28
6692,50,22,89,13,5
6693,78,26,57,69,47
6694,80,92,1,91,64
6695,46,28,88,90,37
6696,88,84,12,75,58
6697,97,88,64,56,76
6698,83,58,52,76,86
6699,13,21,53,32,14
6700,58,88,61,62,54
6701,26,29,81,41,77
6702,84,18,68,81,82
6703,77,53,26,42,73
6704,80,83,93,50,29
6705,45,43,28,48,90
6706,23,100,92,55,35
6707,36,79,65,96,40
6708,53,22,49,11,27
6709,56,52,86,61,98
6710,100,71,1,92,42
6711,91,52,45,42,84
6712,18,95,33,88,56
6713,50,17,81,47,46
6714,23,8,30,89,75
6715,67,67,61,12,65
6716,35,12,84,78,46
6717,44,29,34,45,96
6718,24,60,99,83,93
6719,7,54,4,71,16
6720,6,43,12,87,88
6721,85,63,59,91,54
6722,30,85,32,20,59
6723,35,87,35,63,85
6724,38,66,56,6,71
6725,53,22,81,76,48
6726,92,36,43,81,62
6727,89,59,25,86,44
6728,76,6,7,54,13
6729,57,68,52,25,65
6730,58,28,66,31,5
6731,98,9,65,65,63
6732,30,32,55,76,45
6733,70,88,8,22,93
6734,8,92,8,46,70
6735,61,83,50,52,72
6736,68,73,48,64,64
6737,58,4,91,13,86
6738,18,11,90,84,87
6739,38,26,84,49,28
6740,33,30,65,83,97
6741,57,9,100,10,16
6742,95,70,39,54,40
6743,71,98,89,23,99
6744,20,82,41,9,12
6745,22,44,46,82,58
6746,33,82,33,25,37
6747,1,24,45,53,16
6748,44,100,55,74,84
6749,32,4,4,4,17
6750,52,89,39,4,13
6751,10,31,83,85,12
6752,33,92,23,66,83
6753,72,2,30,76,50
6754,95,100,17,18,57
6755,82,68,51,24,67
6756,61,45,2,88,60
6757,49,8,19,86,29
6758,54,98,80,34,60
6759,29,30,38,85,70
6760,36,56,69,34,47
6761,4,30,91,47,42
6762,5,89,59,26,76
6763,38,62,47,40,100
6764,52,18,47,81,54
6765,22,66,54,79,17
6766,1,97,56,99,14
6767,88,81,87,5,4
6768,18,79,28,2,16
6769,63,3,75,12,79
6770,75,57,67,65,94
6771,58,58,78,21,86
6772,80,17,7,68,12
6773,60,22,21,59,42
6774,52,52,18,16,81
6775,40,93,38,32,47
6776,78,13,79,50,40
6777,42,100,14,11,55
6778,23,96,37,20,16
6779,6,42,14,11,8
6780,65,88,36,96,80
6781,90,67,23,83,2
6782,32,98,37,34,87
6783,60,16,68,25,16
6784,26,83,88,64,89
6785,62,71,81,32,65
6786,46,54,25,32,99
6787,48,75,35,14,18
6788,93,13,38,65,62
6789,38,19,27,25,43
6790,29,34,45,98,77
6791,73,79,35,52,43
6792,25,60,60,46,20
6793,50,89,36,41,7
6794,96,9,89,67,8
6795,44,57,66,13,39
6796,36,13,44,33,1
6797,18,78,59,66,98
6798,26,96,56,70,92
6799,71,37,7,90,70
6800,74,51,41,57,19
6801,70,20,22,64,81
6802,51,48,75,3,94
6803,87,99,47,35,69
6804,41,34,75,91,17
6805,20,27,88,41,71
6806,82,97,10,72,50
6807,68,15,90,65,77
6808,82,41,38,90,98
6809,90,46,38,73,70
6810,13,84,23,89,38
6811,8,5,11,64,75
6812,61,67,6,51,29
6813,78,99,23,83,4
6814,58,13,18,46,73
6815,49,26,23,89,66
6816,91,37,91,19,86
6817,40,71,51,22,47
6818,33,90,38,63,4
6819,12,12,41,17,3
6820,82,57,25,26,91
6821,65,59,46,40,23
6822,70,11,98,15,55
6823,10,65,5,42,50
6824,92,93,15,1,76
6825,42,29,78,16,22
6826,26,94,4,93,28
6827,15,40,95,90,29
6828,10,98,11,87,3
6829,86,56,18,91,68
6830,24,98,3,11,30
6831,97,81,64,81,8
6832,21,56,16,36,17
6833,97,75,56,80,56
6834,28,63,69,10,82
6835,33,42,53,70,84
6836,25,1,15,27,12
6837,92,35,77,49,2
6838,18,36,68,26,11
6839,18,53,79,88,36
6840,72,18,93,6,2
6841,15,88,97,82,97
6842,82,50,50,50,34
6843,88,40,67,65,63
6844,58,99,52,23,53
6845,3,86,94,13,54
6846,92,37,3,29,61
6847,36,76,78,57,10
6848,87,80,5,69,72
6849,87,31,67,38,40
6850,5,93,77,34,67
6851,24,22,8,31,34
6852,1,20,93,32,77
6853,38,31,4,72,39
6854,65,30,15,49,49
6855,73,92,38,15,13
6856,36,5,68,58,54
6857,78,28,87,76,13
6858,78,1,70,78,56
6859,9,1,35,39,31
6860,46,23,84,35,54
6861,5,38,92,62,43
6862,8,67,53,94,98
6863,35,55,22,26,49
6864,86,6,20,44,43
6865,64,72,6,30,46
6866,52,13,86,6,7
6867,9,6,12,94,49
6868,82,20,55,46,84
6869,72,61,16,48,81
6870,48,56,95,73,48
6871,45,53,80,57,65
6872,61,12,91,99,99
6873,36,60,93,82,74
6874,36,74,66,72,86
6875,71,67,3,27,8
6876,27,79,10,82,50
6877,26,96,73,15,27
6878,15,91,4,21,51
6879,13,10,72,76,20
6880,17,6,87,51,26
6881,33,67,93,76,80
6882,28,38,40,99,19
6883,16,51,37,46,81
6884,76,94,64,19,71
6885,42,90,7,2,74
6886,32,50,15,68,97
6887,68,44,62,89,11
6888,22,6,69,31,91
6889,70,97,48,73,97
6890,75,76,93,77,28
6891,36,72,37,80,95
6892,7,4,95,28,48
6893,47,15,67,48,39
6894,63,3,21,3,20
6895,26,57,54,25,51
6896,32,43,14,49,2
6897,85,55,1,74,86
6898,93,21,29,2,78
6899,75,100,49,100,1
6900,90,32,68,91,44
6901,43,70,57,30,44
6902,56,17,98,88,71
6903,90,5,54,65,1
6904,89,1,90,62,66
6905,41,60,44,3,18
6906,85,77,64,14,71
6907,50,85,78,38,75
6908,67,69,19,51,92
6909,6,1,98,58,65
6910,47,81,19,8,25
6911,56,90,50,17,98
6912,75,98,40,55,28
6913,25,52,88,53,55
6914,81,93,1,30,18
6915,36,81,30,23,43
6916,25,68,78,94,99
6917,49,16,34,82,25
6918,92,46,18,39,45
6919,24,94,73,90,11
6920,49,78,36,100,68
6921,40,96,22,75,84
6922,13,21,31,30,58
6923,29,20,19,96,49
6924,14,67,15,47,93
6925,61,44,64,6,38
6926,25,50,8,38,88
6927,84,34,71,89,88
6928,24,25,17,65,7
6929,58,22,71,34,37
6930,86,64,36,56,32
6931,39,72,89,44,67
6932,69,48,20,6,64
6933,93,92,56,37,23
6934,72,96,9,44,87
6935,33,36,37,13,12
6936,67,60,91,35,90
6937,98,26,96,50,32
6938,9,67,39,89,70
6939,13,51,70,22,28
6940,91,32,79,13,29
6941,33,7,60,12,68
6942,97,43,1,83,100
6943,100,55,4,14,7
6944,44,74,40,33,78
6945,53,2,8,21,39
6946,69,94,31,29,90
6947,23,24,90,64,93
6948,67,22,26,71,82
6949,56,14,67,77,97
6950,18,10,48,88,35
6951,44,89,63,78,51
6952,90,42,5,20,74
6953,72,64,31,72,39
6954,27,54,7,44,68
6955,62,17,94,35,19
6956,44,15,3,79,64
6957,70,53,6,1,76
6958,74,9,45,9,76
6959,75,76,4,53,2
6960,16,3,7,19,69
6961,25,81,83,54,59
6962,92,28,79,33,57
6963,58,66,48,84,6
6964,24,87,30,73,22
6965,56,33,33,69,42
6966,96,51,36,29,24
6967,9,33,93,32,50
6968,3,21,56,47,71
6969,47,66,99,26,45
6970,88,14,84,65,46
6971,99,28,42,46,74
6972,8,26,56,95,5
6973,12,73,65,37,77
6974,2,11,2,58,17
6975,66,42,85,72,78
6976,32,89,36,33,61
6977,70,79,7,21,6
6978,19,80,97,37,88
6979,47,95,68,99,76
6980,96,7,86,14,87
6981,7,9,14,71,32
6982,20,24,84,33,73
6983,56,33,43,99,85
6984,68,24,7,94,100
6985,21,12,12,69,57
6986,66,54,48,68,56
6987,25,42,67,57,29
6988,28,70,36,64,19
6989,75,35,54,89,42
6990,58,20,75,66,1
6991,85,35,60,75,27
6992,87,91,74,76,38
6993,88,33,58,19,31
6994,25,66,78,52,87
6995,36,56,73,47,75
6996,71,50,6,72,24
6997,45,10,80,87,56
6998,42,57,68,70,20
6999,2,66,29,70,32
7000,42,9,11,92,5
7001,2,81,3,49,3
7002,62,37,31,93,49
7003,30,75,79,32,17
7004,88,42,20,20,38
7005,94,97,42,83,15
7006,58,82,54,56,47
7007,69,61,87,16,15
7008,98,54,28,6,46
7009,87,80,8,11,89
7010,55,1,50,44,49
7011,29,31,26,21,52
7012,50,6,58,66,92
7013,37,29,84,39,1
7014,3,38,24,54,82
7015,92,29,87,12,68
7016,38,28,9,56,23
7017,21,67,85,96,67
7018,34,14,78,1,98
7019,33,41,92,96,9
7020,97,89,9,35,94
7021,35,46,79,94,24
7022,37,32,68,20,86
7023,97,1,17,20,66
7024,61,40,43,74,47
7025,54,76,45,48,90
7026,43,3,10,7,26
7027,14,86,97,67,7
7028,86,95,49,32,46
7029,88,90,57,95,73
7030,57,38,20,41,25
7031,17,55,85,18,30
7032,26,52,22,76,58
7033,79,20,73,87,26
7034,95,61,89,48,37
7035,69,10,55,5,69
7036,51,94,53,64,62
7037,20,24,93,55,58
7038,93,18,49,13,63
7039,2,29,38,76,5
7040,70,71,76,5,67
7041,33,60,91,61,97
7042,61,9,91,2,24
7043,29,85,70,46,72
7044,81,92,83,32,44
7045,62,5,11,72,31
7046,60,28,87,93,51
7047,92,49,95,60,74
7048,55,39,10,44,19
7049,44,82,91,99,78
7050,35,68,10,35,27
7051,39,60,65,87,80
7052,55,26,63,43,15
7053,7,57,10,6,97
7054,3,63,90,69,14
7055,94,24,56,8,2
7056,61,63,36,68,92
7057,66,22,65,54,31
7058,32,21,18,95,39
7059,59,72,27,81,19
7060,17,22,98,24,77
7061,88,64,70,11,27
7062,53,39,33,60,98
7063,28,18,19,13,68
7064,59,28,25,13,63
7065,68,71,23,67,77
7066,81,13,77,43,54
7067,53,16,59,4,71
7068,12,16,67,67,62
7069,44,51,84,27,94
7070,19,90,78,82,55
7071,23,76,98,23,1
7072,20,13,67,93,28
7073,46,24,43,29,58
7074,26,14,92,69,92
7075,30,41,76,2,44
7076,31,70,4,41,44
7077,82,23,32,84,26
7078,63,42,57,59,29
7079,83,2,54,97,31
7080,45,14,50,34,70
7081,43,99,4,21,9
7082,69,65,58,79,52
7083,24,77,25,84,81
7084,52,7,24,13,72
7085,12,15,85,39,65
7086,62,28,18,60,28
7087,41,32,3,26,42
7088,49,89,22,86,76
7089,83,45,9,32,24
7090,52,31,61,6,17
7091,33,48,70,38,59
7092,56,76,48,6,11
7093,92,7,9,54,35
7094,46,7,8,70,58
7095,99,66,44,45,64
7096,5,39,21,78,91
7097,60,53,10,2,76
7098,92,85,4,78,49
7099,71,30,76,50,49
7100,83,90,11,87,55
7101,97,78,16,17,40
7102,83,86,40,70,80
7103,47,60,48,45,85
7104,17,46,62,76,86
7105,60,28,93,67,9
7106,20,88,5,55,48
7107,23,50,29,100,97
7108,10,7,94,5,16
7109,79,10,76,44,31
7110,34,38,98,30,54
7111,28,65,89,55,62
7112,91,40,25,46,48
7113,81,10,90,36,54
7114,55,92,48,33,24
7115,90,63,23,98,5
7116,19,56,68,24,12
7117,99,76,7,25,37
7118,41,3,45,54,27
7119,89,35,51,57,8
7120,73,96,49,11,25
7121,35,80,20,43,58
7122,67,5,88,56,77
7123,6,33,70,91,6
7124,56,29,66,67,40
7125,24,69,99,95,19
7126,98,39,75,16,20
7127,7,85,11,13,84
7128,97,70,84,86,50
7129,90,38,76,89,30
7130,7,46,23,46,50
7131,52,37,27,34,89
